path,epoch,train_loss,train_action_accuracy,train_route_accuracy,valid_loss,valid_action_accuracy,valid_route_accuracy,seconds_per_epoch,study_name,trial_number,config_hash,n_epochs,gradient_norm,learning_rate,is_best,epochs_without_improvement,n_lr_reductions,best_valid_route_accuracy,elapsed_seconds,timestamp
hypertune-baseline_small_hyperparameter_tuning/trial_007/train_progress.jsonl,10,0.014268233932935718,0.21776400878274732,0.04376788268955651,0.05443511310676556,0.220917554306802,0.04531891085415889,9.306715965270996,,,,,,,,,,,,
hypertune-baseline_small_hyperparameter_tuning/trial_008/train_progress.jsonl,43,0.007554772722704167,0.2109162731474519,0.040034871244635194,0.035489292218006174,0.18283988928960831,0.03692651995524058,19.19576644897461,,,,,,,,,,,,
hypertune-baseline_small_hyperparameter_tuning/trial_009/train_progress.jsonl,68,0.008577523776859214,0.3066843123690358,0.07727557224606581,0.053515251249163634,0.2880147613855573,0.06825811264453562,7.629585266113281,,,,,,,,,,,,
hypertune-baseline_small_hyperparameter_tuning/trial_010/train_progress.jsonl,42,0.011570342260793868,0.37646504446516477,0.11073855507868384,0.055562981304579546,0.3416925270485616,0.10387914957105558,34.74378943443298,,,,,,,,,,,,
hypertune-baseline_small_hyperparameter_tuning/trial_011/train_progress.jsonl,57,0.0122218103391457,0.3108150108781745,0.07839324034334764,0.06463939933815882,0.2818921412396209,0.06452816113390526,14.606563329696655,,,,,,,,,,,,
hypertune-baseline_standard_200epochs/trial_000/train_progress.jsonl,17,0.014246419632179437,0.09631701689532836,0.008425126525751711,0.057544697641012395,0.07187849232957431,0.004135246898564826,368.9516921043396,,,,,,,,,,,,
hypertune-compare2_small_standard_dropout/trial_000/train_progress.jsonl,13,0.014477570353351026,0.2255441593727755,0.04604792560801144,0.052383099854480294,0.2175626939528642,0.04102946661693398,7.739704132080078,,,,,,,,,,,,
hypertune-compare2_small_standard_dropout/trial_001/train_progress.jsonl,199,0.053403789389201185,0.3382059534193561,0.10166309012875537,0.08558362039426963,0.3359892644468674,0.10257366654233495,9.363988161087036,,,,,,,,,,,,
hypertune-compare2_small_standard_dropout/trial_002/train_progress.jsonl,37,0.007888388810732233,0.21670125625369707,0.0441255364806867,0.04066315377574591,0.19038832508596829,0.03562103692651995,10.365940809249878,,,,,,,,,,,,
hypertune-compare2_small_standard_dropout/trial_003/train_progress.jsonl,199,0.06528466343033043,0.3481817908382711,0.10629023605150215,0.09612652659416199,0.3411054264866225,0.10443864229765012,13.138670444488525,,,,,,,,,,,,
hypertune-compare2_small_standard_dropout/trial_004/train_progress.jsonl,81,0.021333463384177197,0.3202093421962884,0.09030758226037196,0.07432033346655469,0.3220665939780257,0.09101081685938082,7.792118310928345,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_001/train_progress.jsonl,199,0.11175181445750323,0.32228471741811293,0.09269939198855508,0.12664854952267238,0.31669881741172523,0.09362178291682208,13.810758829116821,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_002/train_progress.jsonl,199,0.08931257999078794,0.3149056055182924,0.09091112303290415,0.11128049636525768,0.3156923593055439,0.09772472957851548,7.518790245056152,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_003/train_progress.jsonl,46,0.010245321191508661,0.3373737981371753,0.10202074391988555,0.03483986729129572,0.2850792585758618,0.07683700111898545,18.158236742019653,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_005/train_progress.jsonl,199,0.059097484473816374,0.35204178823151966,0.11015736766809728,0.09502526026751314,0.33565377841147365,0.10462513987318164,9.879582643508911,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_006/train_progress.jsonl,50,0.011548968817805871,0.22778997603793827,0.047567954220314734,0.04467500247327345,0.23014342028013085,0.05016784781797837,7.33337926864624,,,,,,,,,,,,
